"time","virtualBench_layout_v1.acc_x"
0.01171875,-0
0.01171875,-0
0.0119140625,-0
0.0119140625,-0
0.012,-0
0.012109375,-0
0.012109375,-0
0.0123046875,-0
0.0123046875,-0
0.0125,-0
0.0125,-0
0.0126953125,-0
0.0126953125,-0
0.012890625,-0
0.012890625,-0
0.013,-0
0.0130859375,-0
0.0130859375,-0
0.01328125,-0
0.01328125,-0
0.0134765625,-0
0.0134765625,-0
0.013671875,-0
0.013671875,-0
0.0138671875,-0
0.0138671875,-0
0.014,-0
0.0140625,-0
0.0140625,-0
0.0142578125,-0
0.0142578125,-0
0.014453125,-0
0.014453125,-0
0.0146484375,-0
0.0146484375,-0
0.01484375,-0
0.01484375,-0
0.015,-0
0.0150390625,-0
0.0150390625,-0
0.015234375,-0
0.015234375,-0
0.0154296875,-0
0.0154296875,-0
0.015625,-0
0.015625,-0
0.0158203125,-0
0.0158203125,-0
0.016,-0
0.016015625,-0
0.016015625,-0
0.0162109375,-0
0.0162109375,-0
0.01640625,-0
0.01640625,-0
0.0166015625,-0
0.0166015625,-0
0.016796875,-0
0.016796875,-0
0.0169921875,-0
0.0169921875,-0
0.017,-0
0.0171875,-0
0.0171875,-0
0.0173828125,-0
0.0173828125,-0
0.017578125,-0
0.017578125,-0
0.0177734375,-0
0.0177734375,-0
0.01796875,-0
0.01796875,-0
0.018,-0
0.0181640625,-0
0.0181640625,-0
0.018359375,-0
0.018359375,-0
0.0185546875,-0
0.0185546875,-0
0.01875,-0
0.01875,-0
0.0189453125,-0
0.0189453125,-0
0.019,-0
0.019140625,-0
0.019140625,-0
0.0193359375,-0
0.0193359375,-0
0.01953125,-0
0.01953125,-0
0.0197265625,-0
0.0197265625,-0
0.019921875,-0
0.019921875,-0
0.02,-0
0.0201171875,-0
0.0201171875,-0
0.020226302495608847,-0
0.020226302495608847,-0
0.020232477401330072,-0
0.020232477401330072,-0
0.020234828512851775,-0
0.020234828512851775,-0
0.020236347945594986,-0
0.020236347945594986,-0
0.020237679898868054,-0
0.020237679898868054,-0
0.020239189827927793,-0
0.020239189827927793,-0
0.020241481153603514,-0
0.020241481153603514,-0
0.020247088759602915,-0
0.020247088759602915,-0
0.0203125,-0
0.0203125,-0
0.02043171924225696,-0
0.02043171924225696,-0
0.0205078125,0.005890526587481824
0.0205078125,0.005890526587481824
0.020703125,0.05644187792485862
0.020703125,0.05644187792485862
0.0208984375,0.04008894672219261
0.0208984375,0.04008894672219261
0.021,-0.0033976883895708923
0.02109375,-0.0452637899483423
0.02109375,-0.0452637899483423
0.021223007000108325,-0.07508493367607089
0.021223007000108325,-0.07508493367607089
0.0212890625,-0.07102586387640719
0.0212890625,-0.07102586387640719
0.021484375,0.005284532390157356
0.021484375,0.005284532390157356
0.0216796875,0.07464549445719822
0.0216796875,0.07464549445719822
0.021875,0.018362867374219393
0.021875,0.018362867374219393
0.022,-0.05440483724316307
0.0220703125,-0.08594749963459267
0.0220703125,-0.08594749963459267
0.022265625,-0.08832260926250435
0.022265625,-0.08832260926250435
0.0224609375,0.014445680319433
0.0224609375,0.014445680319433
0.02265625,0.09989454653052107
0.02265625,0.09989454653052107
0.0228515625,0.052106857150972685
0.0228515625,0.052106857150972685
0.023,-0.03731830462133977
0.023046875,-0.0601851962061051
0.023046875,-0.0601851962061051
0.0232421875,-0.06828053541874725
0.0232421875,-0.06828053541874725
0.0234375,0.04979059374262955
0.0234375,0.04979059374262955
0.0236328125,0.11907156794425557
0.0236328125,0.11907156794425557
0.023828125,0.016452538840288154
0.023828125,0.016452538840288154
0.024,-0.09960388010294396
0.0240234375,-0.10786312580428556
0.0240234375,-0.10786312580428556
0.02421875,-0.07465143757717102
0.02421875,-0.07465143757717102
0.0244140625,0.05055779176389708
0.0244140625,0.05055779176389708
0.024609375,0.06831474443478489
0.024609375,0.06831474443478489
0.0248046875,-0.04161612139350997
0.0248046875,-0.04161612139350997
0.025,-0.10012185168800997
0.025,-0.10012185168800997
0.0251953125,-0.01750771775635072
0.0251953125,-0.01750771775635072
0.025390625,0.08631064340734175
0.025390625,0.08631064340734175
0.0255859375,0.06410766622591871
0.0255859375,0.06410766622591871
0.02578125,-0.02893350991804527
0.02578125,-0.02893350991804527
0.0259765625,-0.040037781688397264
0.0259765625,-0.040037781688397264
0.026,-0.03351587171551296
0.026171875,0.03352051465745157
0.026171875,0.03352051465745157
0.0263671875,0.05606742575550589
0.0263671875,0.05606742575550589
0.0265625,-0.00996085395191481
0.0265625,-0.00996085395191481
0.0267578125,-0.0550834899685837
0.0267578125,-0.0550834899685837
0.026953125,-0.023599274569097384
0.026953125,-0.023599274569097384
0.027,-0.011631704439925956
0.0271484375,0.011717179710924112
0.0271484375,0.011717179710924112
0.02734375,-0.006599176095795432
0.02734375,-0.006599176095795432
0.0275390625,-0.028482504579555992
0.0275390625,-0.028482504579555992
0.027734375,-0.004249711646260063
0.027734375,-0.004249711646260063
0.0279296875,0.02713669437154794
0.0279296875,0.02713669437154794
0.028,0.028275089935968917
0.028125,0.0168837742395387
0.028125,0.0168837742395387
0.0283203125,-0.0014692103137146154
0.0283203125,-0.0014692103137146154
0.028515625,0.015603233120268893
0.028515625,0.015603233120268893
0.0287109375,0.03138741256106205
0.0287109375,0.03138741256106205
0.02890625,5.832886958039643e-4
0.02890625,5.832886958039643e-4
0.029,-0.020317733414244574
0.0291015625,-0.03343605668688767
0.0291015625,-0.03343605668688767
0.029296875,-0.01580879349511506
0.029296875,-0.01580879349511506
0.0294921875,0.01465305840044337
0.0294921875,0.01465305840044337
0.0296875,-0.0043597875261984775
0.0296875,-0.0043597875261984775
0.0298828125,-0.04022066817160883
0.0298828125,-0.04022066817160883
0.03,-0.03724589817105851
0.030078125,-0.02226433826605414
0.030078125,-0.02226433826605414
0.0302734375,0.028698973088370057
0.0302734375,0.028698973088370057
0.03046875,0.033371641124534474
0.03046875,0.033371641124534474
0.0306640625,-0.0066750781924190955
0.0306640625,-0.0066750781924190955
0.030859375,-0.01398909678791721
0.030859375,-0.01398909678791721
0.031,0.012240356286351096
0.0310546875,0.023400100382295452
0.0310546875,0.023400100382295452
0.03125,0.03324327344487746
0.03125,0.03324327344487746
0.0314453125,-0.007221514433161269
0.0314453125,-0.007221514433161269
0.031640625,-0.032557761412377005
0.031640625,-0.032557761412377005
0.0318359375,-0.010057268835233904
0.0318359375,-0.010057268835233904
0.032,0.009090071190445873
0.03203125,0.00963680378499785
0.03203125,0.00963680378499785
0.0322265625,-0.00807812681465582
0.0322265625,-0.00807812681465582
0.032421875,-0.024097964564105748
0.032421875,-0.024097964564105748
0.0326171875,-0.005562310864268942
0.0326171875,-0.005562310864268942
0.0328125,0.01715274516362493
0.0328125,0.01715274516362493
0.033,0.01306651071909927
0.0330078125,0.012497895277248733
0.0330078125,0.012497895277248733
0.033203125,0.0015280155032929774
0.033203125,0.0015280155032929774
0.0333984375,0.007893541844637142
0.0333984375,0.007893541844637142
0.03359375,0.013459972305453982
0.03359375,0.013459972305453982
0.0337890625,0.0016282849754808704
0.0337890625,0.0016282849754808704
0.033984375,-0.008422022708139923
0.033984375,-0.008422022708139923
0.034,-0.00849843679005792
0.0341796875,-0.003875151493058976
0.0341796875,-0.003875151493058976
0.034375,-0.003255546998799333
0.034375,-0.003255546998799333
0.0345703125,-0.013951741428668528
0.0345703125,-0.013951741428668528
0.034765625,-0.014049588921982298
0.034765625,-0.014049588921982298
0.0349609375,0.0021982545838626077
0.0349609375,0.0021982545838626077
0.035,0.005218132245749366
0.03515625,0.009328070130738247
0.03515625,0.009328070130738247
0.0353515625,-5.970164405224715e-4
0.0353515625,-5.970164405224715e-4
0.035546875,-0.002001945006896086
0.035546875,-0.002001945006896086
0.0357421875,0.012980616930685362
0.0357421875,0.012980616930685362
0.0359375,0.016951235289773756
0.0359375,0.016951235289773756
0.036,0.012886432241106138
0.0361328125,-1.7731006237911573e-4
0.0361328125,-1.7731006237911573e-4
0.036328125,-0.010711569475939542
0.036328125,-0.010711569475939542
0.0365234375,-0.0013148761656433944
0.0365234375,-0.0013148761656433944
0.03671875,0.003926044359218173
0.03671875,0.003926044359218173
0.0369140625,-0.008206586765149348
0.0369140625,-0.008206586765149348
0.037,-0.013666648944998971
0.037109375,-0.015529720885422038
0.037109375,-0.015529720885422038
0.0373046875,-0.0040817944900520126
0.0373046875,-0.0040817944900520126
0.0375,0.006961266060444032
0.0375,0.006961266060444032
0.0376953125,0.0030589212051204268
0.0376953125,0.0030589212051204268
0.037890625,-0.0013528557914757738
0.037890625,-0.0013528557914757738
0.038,0.001418318275231617
0.0380859375,0.005274089539382576
0.0380859375,0.005274089539382576
0.03828125,0.010357809166445742
0.03828125,0.010357809166445742
0.0384765625,0.004329474551953344
0.0384765625,0.004329474551953344
0.038671875,-0.002090248005971282
0.038671875,-0.002090248005971282
0.0388671875,-0.0013534286963780423
0.0388671875,-0.0013534286963780423
0.039,-8.574893455557536e-4
0.0390625,-0.0015770992086709679
0.0390625,-0.0015770992086709679
0.0392578125,-0.00618122050165941
0.0392578125,-0.00618122050165941
0.039453125,-0.00675652395997052
0.039453125,-0.00675652395997052
0.0396484375,-0.002033599084560092
0.0396484375,-0.002033599084560092
0.03984375,-4.772372487518578e-4
0.03984375,-4.772372487518578e-4
0.04,-0.0017803742910787457
0.0400390625,-0.0018495832362047243
0.0400390625,-0.0018495832362047243
0.040234375,0.0017462185188138052
0.040234375,0.0017462185188138052
0.0404296875,0.0074210385375766685
0.0404296875,0.0074210385375766685
0.040625,0.005740829025972283
0.040625,0.005740829025972283
0.0408203125,6.1622499705552e-5
0.0408203125,6.1622499705552e-5
0.041,1.0706355143751123e-4
0.041015625,3.779240429835351e-4
0.041015625,3.779240429835351e-4
0.0412109375,0.0033644734082442507
0.0412109375,0.0033644734082442507
0.04140625,-4.949416929484751e-4
0.04140625,-4.949416929484751e-4
0.0416015625,-0.0069593096482926525
0.0416015625,-0.0069593096482926525
0.041796875,-0.005723614936365223
0.041796875,-0.005723614936365223
0.0419921875,-1.7606256947588772e-4
0.0419921875,-1.7606256947588772e-4
0.042,-3.190921094013699e-5
0.0421875,-1.0680772308799269e-4
0.0421875,-1.0680772308799269e-4
0.0423828125,-0.0029100904908435365
0.0423828125,-0.0029100904908435365
0.042578125,-2.0063332166354864e-4
0.042578125,-2.0063332166354864e-4
0.0427734375,0.005073544754209652
0.0427734375,0.005073544754209652
0.04296875,0.004836880463750554
0.04296875,0.004836880463750554
0.043,0.0042743952618545245
0.0431640625,0.001198880093911156
0.0431640625,0.001198880093911156
0.043359375,7.934089548269074e-4
0.043359375,7.934089548269074e-4
0.0435546875,0.0018704612724808473
0.0435546875,0.0018704612724808473
0.04375,-3.0915276935764013e-4
0.04375,-3.0915276935764013e-4
0.0439453125,-0.003293450117617544
0.0439453125,-0.003293450117617544
0.044,-0.003574442873232539
0.044140625,-0.0030668911050589776
0.044140625,-0.0030668911050589776
0.0443359375,-0.0017889832881754636
0.0443359375,-0.0017889832881754636
0.04453125,-0.0020045804404416057
0.04453125,-0.0020045804404416057
0.0447265625,-0.0013528876034203663
0.0447265625,-0.0013528876034203663
0.044921875,0.001226652224853672
0.044921875,0.001226652224853672
0.045,0.0020538902349974547
0.0451171875,0.0024333816151458493
0.0451171875,0.0024333816151458493
0.0453125,0.0015151390091992234
0.0453125,0.0015151390091992234
0.0455078125,0.0017029584262092945
0.0455078125,0.0017029584262092945
0.045703125,0.0028489855612588433
0.045703125,0.0028489855612588433
0.0458984375,0.0014597308330479564
0.0458984375,0.0014597308330479564
0.046,-1.9527550209971767e-4
0.04609375,-0.0015399499281179008
0.04609375,-0.0015399499281179008
0.0462890625,-0.002002619185451887
0.0462890625,-0.002002619185451887
0.046484375,-6.566163097214139e-4
0.046484375,-6.566163097214139e-4
0.0466796875,-0.0012860369315651904
0.0466796875,-0.0012860369315651904
0.046875,-0.0027757026491050107
0.046875,-0.0027757026491050107
0.047,-0.00230203287248118
0.0470703125,-0.001451252499851799
0.0470703125,-0.001451252499851799
0.047265625,0.00129236355077135
0.047265625,0.00129236355077135
0.0474609375,0.0016650295962440942
0.0474609375,0.0016650295962440942
0.04765625,6.419036028568609e-4
0.04765625,6.419036028568609e-4
0.0478515625,0.0012518582350139335
0.0478515625,0.0012518582350139335
0.048,0.0021987888852911947
0.048046875,0.0023075660541083953
0.048046875,0.0023075660541083953
0.0482421875,0.0012426560702147177
0.0482421875,0.0012426560702147177
0.0484375,-6.090511901569867e-4
0.0484375,-6.090511901569867e-4
0.0486328125,-9.427638617279244e-4
0.0486328125,-9.427638617279244e-4
0.048828125,-7.280034231026133e-4
0.048828125,-7.280034231026133e-4
0.049,-0.0012569114618509597
0.0490234375,-0.0013518820190205616
0.0490234375,-0.0013518820190205616
0.04921875,-0.0016194061349074917
0.04921875,-0.0016194061349074917
0.0494140625,-6.687093383796749e-4
0.0494140625,-6.687093383796749e-4
0.049609375,1.7374489873443755e-4
0.049609375,1.7374489873443755e-4
0.0498046875,3.511323142783851e-4
0.0498046875,3.511323142783851e-4
0.05,9.060571287580477e-4
0.05,9.060571287580477e-4
0.0501953125,0.001629957704288823
0.0501953125,0.001629957704288823
0.050390625,0.0012619271969085133
0.050390625,0.0012619271969085133
0.0505859375,3.4326087800673477e-4
0.0505859375,3.4326087800673477e-4
0.05078125,2.0286481594208872e-4
0.05078125,2.0286481594208872e-4
0.0509765625,1.746423388539059e-4
0.0509765625,1.746423388539059e-4
0.051,1.0778368324861065e-4
0.051171875,-7.812875942737885e-4
0.051171875,-7.812875942737885e-4
0.0513671875,-0.001525905514974335
0.0513671875,-0.001525905514974335
0.0515625,-9.076320561726137e-4
0.0515625,-9.076320561726137e-4
0.0517578125,-1.2312554796729824e-4
0.0517578125,-1.2312554796729824e-4
0.051953125,-2.571896677995844e-4
0.051953125,-2.571896677995844e-4
0.052,-3.242361945989952e-4
0.0521484375,-2.0628933217511913e-4
0.0521484375,-2.0628933217511913e-4
0.05234375,7.578163518019709e-4
0.05234375,7.578163518019709e-4
0.0525390625,0.0013309133119770722
0.0525390625,0.0013309133119770722
0.052734375,7.954420874188711e-4
0.052734375,7.954420874188711e-4
0.0529296875,3.03535047444653e-4
0.0529296875,3.03535047444653e-4
0.053,3.040668218948356e-4
0.053125,3.961528997552255e-4
0.053125,3.961528997552255e-4
0.0533203125,1.5471211903476945e-4
0.0533203125,1.5471211903476945e-4
0.053515625,-5.794014259289659e-4
0.053515625,-5.794014259289659e-4
0.0537109375,-8.562456923720957e-4
0.0537109375,-8.562456923720957e-4
0.05390625,-5.758742798975397e-4
0.05390625,-5.758742798975397e-4
0.054,-4.6975002362817375e-4
0.0541015625,-4.359795614538031e-4
0.0541015625,-4.359795614538031e-4
0.054296875,-3.514457321721898e-4
0.054296875,-3.514457321721898e-4
0.0544921875,1.0400190687147315e-4
0.0544921875,1.0400190687147315e-4
0.0546875,5.361858325234337e-4
0.0546875,5.361858325234337e-4
0.0548828125,5.476211555548866e-4
0.0548828125,5.476211555548866e-4
0.055,5.118132743208159e-4
0.055078125,5.33912281238974e-4
0.055078125,5.33912281238974e-4
0.0552734375,6.42224148550391e-4
0.0552734375,6.42224148550391e-4
0.05546875,3.802862023510878e-4
0.05546875,3.802862023510878e-4
0.0556640625,-1.725892093958764e-4
0.0556640625,-1.725892093958764e-4
0.055859375,-3.584300075957503e-4
0.055859375,-3.584300075957503e-4
0.056,-2.7821926482107795e-4
0.0560546875,-2.629857585227102e-4
0.0560546875,-2.629857585227102e-4
0.05625,-4.373766142461849e-4
0.05625,-4.373766142461849e-4
0.0564453125,-6.144499097217454e-4
0.0564453125,-6.144499097217454e-4
0.056640625,-2.648575295110117e-4
0.056640625,-2.648575295110117e-4
0.0568359375,2.1335038568587317e-4
0.0568359375,2.1335038568587317e-4
0.057,2.788248558567852e-4
0.05703125,2.632238109933349e-4
0.05703125,2.632238109933349e-4
0.0572265625,2.2205701245697762e-4
0.0572265625,2.2205701245697762e-4
0.057421875,4.5551058515989895e-4
0.057421875,4.5551058515989895e-4
0.0576171875,5.436889444504073e-4
0.0576171875,5.436889444504073e-4
0.0578125,2.153083024304253e-4
0.0578125,2.153083024304253e-4
0.058,-7.884021162767041e-5
0.0580078125,-8.488299316819492e-5
0.0580078125,-8.488299316819492e-5
0.058203125,-1.2637787669679545e-4
0.058203125,-1.2637787669679545e-4
0.0583984375,-2.2272183530229472e-4
0.0583984375,-2.2272183530229472e-4
0.05859375,-4.0499051695931654e-4
0.05859375,-4.0499051695931654e-4
0.0587890625,-3.625563028253759e-4
0.0587890625,-3.625563028253759e-4
0.058984375,-1.5019268866192648e-4
0.058984375,-1.5019268866192648e-4
0.059,-1.3556462812738812e-4
0.0591796875,-2.775650110370398e-5
0.0591796875,-2.775650110370398e-5
0.059375,8.387057799927322e-5
0.059375,8.387057799927322e-5
0.0595703125,2.803910956855893e-4
0.0595703125,2.803910956855893e-4
0.059765625,3.474593454421415e-4
0.059765625,3.474593454421415e-4
0.0599609375,2.2682033458976125e-4
0.0599609375,2.2682033458976125e-4
0.06,2.0193282161298787e-4
0.06015625,1.5136034828550082e-4
0.06015625,1.5136034828550082e-4
0.0603515625,1.1342643482467607e-4
0.0603515625,1.1342643482467607e-4
0.060546875,-8.203680088703091e-5
0.060546875,-8.203680088703091e-5
0.0607421875,-2.8946519126127335e-4
0.0607421875,-2.8946519126127335e-4
0.0609375,-2.6398903316357525e-4
0.0609375,-2.6398903316357525e-4
0.061,-2.2419565727113677e-4
0.0611328125,-1.631038658992945e-4
0.0611328125,-1.631038658992945e-4
0.061328125,-1.814478639540762e-4
0.061328125,-1.814478639540762e-4
0.0615234375,-1.3686094671902516e-4
0.0615234375,-1.3686094671902516e-4
0.06171875,8.0507347833908e-5
0.06171875,8.0507347833908e-5
0.0619140625,2.1920172026060336e-4
0.0619140625,2.1920172026060336e-4
0.062,2.1103028874880359e-4
0.062109375,1.69397212132133e-4
0.062109375,1.69397212132133e-4
0.0623046875,1.3745422943700625e-4
0.0623046875,1.3745422943700625e-4
0.0625,1.6185910461791186e-4
0.0625,1.6185910461791186e-4
0.0626953125,6.920178631655838e-5
0.0626953125,6.920178631655838e-5
0.062890625,-9.919078202103027e-5
0.062890625,-9.919078202103027e-5
0.063,-1.5249782793674838e-4
0.0630859375,-1.6562159159208556e-4
0.0630859375,-1.6562159159208556e-4
0.06328125,-1.648254982923869e-4
0.06328125,-1.648254982923869e-4
0.0634765625,-1.8978012521472798e-4
0.0634765625,-1.8978012521472798e-4
0.063671875,-1.6506467864085828e-4
0.063671875,-1.6506467864085828e-4
0.0638671875,-5.702191858938943e-5
0.0638671875,-5.702191858938943e-5
0.064,6.1804196411496815e-6
0.0640625,2.444446699897962e-5
0.0640625,2.444446699897962e-5
0.0642578125,6.160531422721993e-5
0.0642578125,6.160531422721993e-5
0.064453125,1.2187954988582272e-4
0.064453125,1.2187954988582272e-4
0.0646484375,1.4738021782911837e-4
0.0646484375,1.4738021782911837e-4
0.06484375,7.271480419090981e-5
0.06484375,7.271480419090981e-5
0.065,3.969599475767138e-6
0.0650390625,-6.598355095560615e-6
0.0650390625,-6.598355095560615e-6
0.065234375,-3.080055651946689e-5
0.065234375,-3.080055651946689e-5
0.0654296875,-8.665512727587532e-5
0.0654296875,-8.665512727587532e-5
0.065625,-1.7232845727183088e-4
0.065625,-1.7232845727183088e-4
0.0658203125,-1.6836888586538312e-4
0.0658203125,-1.6836888586538312e-4
0.066,-9.795571942844417e-5
0.066015625,-9.246779671104322e-5
0.066015625,-9.246779671104322e-5
0.0662109375,-5.920575440224174e-5
0.0662109375,-5.920575440224174e-5
0.06640625,-4.146916217809271e-5
0.06640625,-4.146916217809271e-5
0.0666015625,3.315730796144001e-5
0.0666015625,3.315730796144001e-5
0.066796875,9.343721442942043e-5
0.066796875,9.343721442942043e-5
0.0669921875,6.974899213862962e-5
0.0669921875,6.974899213862962e-5
0.067,6.778135463009205e-5
0.0671875,2.8959288253777027e-5
0.0671875,2.8959288253777027e-5
0.0673828125,1.3075365364018099e-5
0.0673828125,1.3075365364018099e-5
0.067578125,-3.0125648140200134e-5
0.067578125,-3.0125648140200134e-5
0.0677734375,-9.521669672504784e-5
0.0677734375,-9.521669672504784e-5
0.06796875,-1.1863048332699799e-4
0.06796875,-1.1863048332699799e-4
0.068,-1.1797596746110361e-4
0.0681640625,-1.0963778305123073e-4
0.0681640625,-1.0963778305123073e-4
0.068359375,-1.0335187714025085e-4
0.068359375,-1.0335187714025085e-4
0.0685546875,-7.459515750105061e-5
0.0685546875,-7.459515750105061e-5
0.06875,-1.9416804271282784e-5
0.06875,-1.9416804271282784e-5
0.0689453125,1.299553408759535e-5
0.0689453125,1.299553408759535e-5
0.069,1.5972111934825506e-5
0.069140625,2.1474781315616864e-5
0.069140625,2.1474781315616864e-5
0.0693359375,3.828246986528616e-5
0.0693359375,3.828246986528616e-5
0.06953125,3.660660706514274e-5
0.06953125,3.660660706514274e-5
0.0697265625,-8.859329975019481e-6
0.0697265625,-8.859329975019481e-6
0.069921875,-5.018310889762234e-5
0.069921875,-5.018310889762234e-5
0.07,-5.6499165128787165e-5
0.0701171875,-6.0709885228549254e-5
0.0701171875,-6.0709885228549254e-5
0.0703125,-7.925917422280104e-5
0.0703125,-7.925917422280104e-5
0.0705078125,-1.047225557651299e-4
0.0705078125,-1.047225557651299e-4
0.070703125,-9.041107679549909e-5
0.070703125,-9.041107679549909e-5
0.0708984375,-4.990806937457681e-5
0.0708984375,-4.990806937457681e-5
0.071,-3.60443581107206e-5
0.07109375,-2.9472367114036224e-5
0.07109375,-2.9472367114036224e-5
0.0712890625,-1.6554604189145117e-5
0.0712890625,-1.6554604189145117e-5
0.071484375,1.1044029837870006e-5
0.071484375,1.1044029837870006e-5
0.0716796875,2.385299175924893e-5
0.0716796875,2.385299175924893e-5
0.071875,5.511337872798894e-6
0.071875,5.511337872798894e-6
0.072,-9.051974634577409e-6
0.0720703125,-1.5206162901376663e-5
0.0720703125,-1.5206162901376663e-5
0.072265625,-2.991197522203559e-5
0.072265625,-2.991197522203559e-5
0.0724609375,-5.370909470525653e-5
0.0724609375,-5.370909470525653e-5
0.07265625,-7.367145830416977e-5
0.07265625,-7.367145830416977e-5
0.0728515625,-7.278398393550933e-5
0.0728515625,-7.278398393550933e-5
0.073,-6.649630252120176e-5
0.073046875,-6.482575864280582e-5
0.073046875,-6.482575864280582e-5
0.0732421875,-5.591156416057119e-5
0.0732421875,-5.591156416057119e-5
0.0734375,-3.346379271981781e-5
0.0734375,-3.346379271981781e-5
0.0736328125,-8.676598286461168e-6
0.0736328125,-8.676598286461168e-6
0.073828125,-1.6728063268744986e-6
0.073828125,-1.6728063268744986e-6
0.074,-1.721891050604496e-6
0.0740234375,-1.3980235070154556e-6
0.0740234375,-1.3980235070154556e-6
0.07421875,2.1573611736769305e-6
0.07421875,2.1573611736769305e-6
0.0744140625,-8.079847288539055e-6
0.0744140625,-8.079847288539055e-6
0.074609375,-3.256599708401087e-5
0.074609375,-3.256599708401087e-5
0.0748046875,-4.650696724126102e-5
0.0748046875,-4.650696724126102e-5
0.075,-4.8802724927465846e-5
0.075,-4.8802724927465846e-5
0.0751953125,-5.544133114704364e-5
0.0751953125,-5.544133114704364e-5
0.075390625,-5.7435340879680163e-5
0.075390625,-5.7435340879680163e-5
0.0755859375,-4.215601643325906e-5
0.0755859375,-4.215601643325906e-5
0.07578125,-2.4487761888486448e-5
0.07578125,-2.4487761888486448e-5
0.0759765625,-1.619750598344516e-5
0.0759765625,-1.619750598344516e-5
0.076,-1.541291342377349e-5
0.076171875,-7.842006483016473e-6
0.076171875,-7.842006483016473e-6
0.0763671875,4.206502369208387e-7
0.0763671875,4.206502369208387e-7
0.0765625,-2.8506929846960904e-6
0.0765625,-2.8506929846960904e-6
0.0767578125,-1.3421867748525385e-5
0.0767578125,-1.3421867748525385e-5
0.076953125,-2.16656211589894e-5
0.076953125,-2.16656211589894e-5
0.077,-2.3561543265909757e-5
0.0771484375,-3.094655725560669e-5
0.0771484375,-3.094655725560669e-5
0.07734375,-4.094552563232989e-5
0.07734375,-4.094552563232989e-5
0.0775390625,-4.232381792829143e-5
0.0775390625,-4.232381792829143e-5
0.077734375,-3.698797036147394e-5
0.077734375,-3.698797036147394e-5
0.0779296875,-3.232791403373625e-5
0.0779296875,-3.232791403373625e-5
0.078,-3.016508750330882e-5
0.078125,-2.407050732167182e-5
0.078125,-2.407050732167182e-5
0.0783203125,-1.0988994264743424e-5
0.0783203125,-1.0988994264743424e-5
0.078515625,-3.7184163941827997e-6
0.078515625,-3.7184163941827997e-6
0.0787109375,-4.256250271783557e-6
0.0787109375,-4.256250271783557e-6
0.07890625,-4.258328596629113e-6
0.07890625,-4.258328596629113e-6
0.079,-4.258394149414535e-6
0.0791015625,-5.9050037630181684e-6
0.0791015625,-5.9050037630181684e-6
0.079296875,-1.5044410221209947e-5
0.079296875,-1.5044410221209947e-5
0.0794921875,-2.4195499865764525e-5
0.0794921875,-2.4195499865764525e-5
0.0796875,-2.6443055953978556e-5
